ID,enforcement_cond,speed_cond,risk_pullover,ambiguity,intent_speed,unsafety,tcost,ftpain,validDL,speedfreq,avgspeed,hwydrive,psttickets,policed,texting,aggressive,accidents,impulsive,male,age,white,employed,state,id
62,Increased Enforcement,86,20,2,100,2,200,4,yes,5,80,rarely,2,no,1,less aggressive,1,1,female,55,1,employed,Az,1010
1185,Reduced Enforcement,86,20,1,0,5,120,1,yes,2,71,weekly,1,no,1,less aggressive,4,1.5,male,69,1,employed,maryland,1011
172,Reduced Enforcement,86,50,3,25,2,250,3,yes,2,75,weekly,1,yes,1,about same,5,3,female,49,1,employed,Texas,1012
594,Reduced Enforcement,86,0,2,0,4,100,4,yes,1,70,rarely,1,no,1,less aggressive,6,3.25,female,47,0,employed,SC,1013
278,Increased Enforcement,86,80,4,40,2,40,2,yes,3,40,rarely,3,no,3,about same,4,3.75,female,37,1,employed,IN,1014
263,Reduced Enforcement,86,20,2,30,4,200,3,yes,2,75,daily,2,no,1,about same,6,2.75,male,49,1,employed,Minnesota,1015
582,Reduced Enforcement,86,40,2,60,3,280,3,yes,2,80,weekly,2,no,2,less aggressive,1,3,male,31,1,employed,Arizona,1016
19,Reduced Enforcement,86,1,2,100,2,150,1,yes,5,85,weekly,1,no,1,about same,1,2,male,34,1,employed,Tennessee,1017
333,Increased Enforcement,86,45,3,58,3,511,4,yes,3,50,monthly,1,yes,3,about same,5,2.5,male,28,0,employed,washington,1018
1169,Increased Enforcement,86,40,2,10,4,500,4,yes,2,75,weekly,1,no,1,less aggressive,5,1,female,60,0,employed,Georgia,1019
894,Increased Enforcement,86,,3,70,4,120,4,yes,2,80,monthly,3,no,1,about same,1,3.25,male,29,1,employed,New York,1020
862,Reduced Enforcement,86,10,3,0,4,100,1,yes,1,50,never,1,no,1,less aggressive,1,1.5,male,39,0,unemployed,ny,1021
560,Reduced Enforcement,86,2,3,15,4,150,3,yes,2,75,weekly,1,yes,1,about same,5,1.5,male,47,1,employed,Florida,1022
325,Increased Enforcement,86,0,1,10,1,150,3,yes,2,75,daily,2,no,2,less aggressive,4,1.25,male,23,1,employed,Virginia,1023
530,Reduced Enforcement,86,60,3,70,3,100,4,yes,2,50,weekly,3,no,1,about same,5,3.5,female,30,0,unemployed,MS,1024
723,Reduced Enforcement,86,5,3,0,4,250,3,yes,2,75,rarely,1,no,1,about same,4,1.5,male,58,1,employed,Oklahoma,1025
1212,Reduced Enforcement,86,100,1,100,1,299,2,yes,2,200,weekly,2,yes,3,more aggressive,4,1.5,male,30,0,employed,john,1026
315,Reduced Enforcement,86,70,3,84,4,70,3,yes,2,75,monthly,4,yes,4,more aggressive,5,3.5,male,31,1,employed,UTAH,1027
439,Increased Enforcement,86,40,3,20,4,150,2,yes,2,80,weekly,1,no,1,less aggressive,1,1,female,22,0,employed,California,1028
298,Increased Enforcement,86,70,1,30,4,100,5,yes,4,70,weekly,5,yes,3,about same,4,2.75,male,28,1,employed,sc,1029
310,Reduced Enforcement,86,10,5,15,3,200,4,yes,2,75,daily,1,no,2,less aggressive,5,3,female,34,1,employed,Florida,1030
75,Increased Enforcement,86,0,1,100,2,300,5,yes,2,80,monthly,1,no,1,about same,5,2.25,female,34,1,unemployed,South Carolina,1031
542,Reduced Enforcement,86,50,3,80,2,250,3,yes,3,80,weekly,1,yes,1,about same,5,2.25,female,41,1,employed,Georgia,1032
760,Increased Enforcement,86,20,3,20,2,75,1,yes,2,75,weekly,1,no,1,less aggressive,5,4.25,male,64,1,unemployed,Massachusetts,1033
997,Reduced Enforcement,86,95,3,80,2,50,3,yes,2,65,weekly,4,yes,3,about same,5,3.75,female,25,1,employed,connecticut,1034
515,Increased Enforcement,86,86,1,60,2,45,2,yes,4,50,weekly,3,yes,4,about same,6,4.5,male,30,0,employed,LA,1035
1150,Increased Enforcement,86,67,2,0,5,350,5,yes,2,75,monthly,1,no,1,less aggressive,5,1.5,male,62,1,employed,Ohio,1036
1180,Increased Enforcement,86,70,3,25,4,250,3,yes,1,65,weekly,1,no,1,less aggressive,4,1,male,33,0,employed,tx,1037
9,Increased Enforcement,86,76,3,69,2,60,4,yes,2,48,monthly,4,yes,3,about same,5,2.75,female,30,0,employed,Texas,1038
268,Increased Enforcement,86,80,3,0,3,150,3,yes,1,10,rarely,1,no,1,less aggressive,6,1.5,male,63,1,employed,Florida,1039
497,Increased Enforcement,86,80,1,75,3,85,4,yes,2,80,daily,2,yes,4,more aggressive,5,4.5,male,35,0,employed,Florida,1040
1110,Increased Enforcement,86,35,3,20,2,250,5,no,2,67,never,1,no,1,less aggressive,1,2.5,female,26,1,unemployed,OH,1041
237,Increased Enforcement,86,45,4,5,4,400,5,yes,2,80,monthly,1,no,1,less aggressive,4,1.25,female,28,1,unemployed,Kentucky,1042
549,Increased Enforcement,86,50,4,0,5,800,5,no,1, ,never,1,no,1,less aggressive,5,3,male,59,1,employed,Pennsylvania,1043
304,Increased Enforcement,86,70,1,70,2,250,5,yes,3,80,daily,3,no,2,more aggressive,5,1,male,34,1,unemployed,MA,1044
202,Increased Enforcement,86,60,3,10,3,200,5,yes,1,70,rarely,1,no,1,about same,4,2.25,male,30,1,employed,Tennessee,1045
330,Increased Enforcement,86,60,3,15,2,160,3,yes,3,75,daily,1,no,1,about same,5,2.25,male,39,1,employed,Texas,1046
1151,Increased Enforcement,86,25,3,10,4,110,4,yes,4,75,daily,1,no,1,more aggressive,5,3.5,male,49,1,employed,Florida,1047
235,Reduced Enforcement,86,40,4,20,3,50,2,yes,1,0,weekly,1,no,1,about same,1,1,male,32,0,employed,CA,1048
488,Reduced Enforcement,86,30,3,60,3,100,3,yes,2,80,monthly,1,no,1,less aggressive,5,1.5,male,23,1,unemployed,Tennessee,1049
864,Increased Enforcement,86,70,4,10,5,200,3,yes,4,75,daily,1,no,1,about same,5,3.75,male,40,1,employed,Minnesota,1050
696,Increased Enforcement,86,100,1,0,5,90,5,yes,1,30 to 70 depending on the speed limit,monthly,1,no,1,less aggressive,5,3,female,43,0,employed,Arkansas,1051
453,Reduced Enforcement,86,86,2,50,2,500,2,yes,3,MPH,monthly,5,yes,3,about same,5,4.5,male,35,0,employed,NY,1052
102,Reduced Enforcement,86,10,3,2,4,175,3,yes,4,80,daily,1,no,1,about same,5,1.25,male,45,1,employed,Indiana,1053
598,Reduced Enforcement,86,30,3,5,4,100,2,yes,2,75,rarely,1,no,1,about same,4,2.25,female,44,1,employed,Ohio,1054
782,Reduced Enforcement,86,85,1,0,5,350,5,yes,1,never,rarely,1,no,1,less aggressive,1,1,male,23,0,employed,Louisiana,1055
478,Increased Enforcement,86,65,4,15,5,250,3,yes,5,78,weekly,1,no,2,about same,5,2.25,female,28,0,unemployed,Oklahoma,1056
30,Reduced Enforcement,86,86,1,86,2,15,3,yes,4,86,weekly,3,yes,4,about same,5,4.5,male,56,0,employed,California,1057
80,Reduced Enforcement,86,30,4,75,3,150,4,yes,4,80,monthly,1,no,2,more aggressive,5,2.75,female,47,1,employed,north carolina,1058
352,Increased Enforcement,86,100,2,100,2,100,4,yes,1,40,rarely,3,no,5,more aggressive,5,1.25,female,27,1,employed,ILLINOIS,1059
335,Increased Enforcement,86,86,1,60,3,1000,3,yes,2,60,daily,2,yes,2,about same,6,2.5,female,52,0,employed,Georgia,1060
882,Increased Enforcement,86,0,2,75,1,150,3,yes,4,5-10 over,daily,3,,,,4,2.5,male,27,1,employed,Washington,1061
690,Reduced Enforcement,86,1,5,0,3,500,4,yes,2,5,never,1,no,2,about same,3,3,male,52,0,unemployed,Colorado,1062
552,Increased Enforcement,86,56,2,25,4,300,3,yes,2,75,monthly,1,no,1,about same,1,1.75,male,20,1,employed,Connecticut,1063
984,Increased Enforcement,86,50,4,30,3,200,3,yes,2,75,monthly,1,no,1,about same,4,2.25,male,32,1,employed,Missouri,1064
575,Increased Enforcement,86,20,2,80,2,250,3,yes,2,80,weekly,1,yes,2,more aggressive,4,4,female,25,1,employed,NJ,1065
1189,Reduced Enforcement,86,10,2,0,4,160,3,yes,4,13,monthly,1,no,1,about same,5,3.75,male,50,1,employed,Illinois,1066
763,Increased Enforcement,86,30,3,30,4,250,3,yes,3,80,weekly,1,no,2,about same,5,4,female,39,1,employed,Michigan,1067
155,Increased Enforcement,86,40,3,70,3,400,3,yes,2,76,monthly,1,no,2,about same,5,1.5,female,33,1,employed,Pennsylvania,1068
1149,Increased Enforcement,86,75,3,5,2,120,2,yes,4,79,weekly,2,no,2,more aggressive,5,3,male,26,0,unemployed,Florida,1069
595,Reduced Enforcement,86,10,3,85,2,250,3,yes,4,80,weekly,1,no,1,more aggressive,6,2.75,female,67,1,unemployed,Rhode Island,1070
703,Reduced Enforcement,86,30,3,25,4,150,3,yes,3,74,monthly,1,no,1,about same,5,1.75,female,51,1,employed,Illinois,1071
410,Increased Enforcement,86,10,1,5,1,150,2,yes,3,75,weekly,1,no,1,about same,5,3.5,male,38,1,employed,NJ,1072
756,Increased Enforcement,86,10,3,70,2,200,5,yes,1, ,weekly,1,no,1,less aggressive,4,3,male,24,0,employed,California,1073
98,Increased Enforcement,86,20,3,90,1,200,5,yes,2,75,rarely,2,no,2,less aggressive,1,2,male,29,0,unemployed,New York,1074
434,Increased Enforcement,86,35,2,80,3,150,4,yes,2,70,weekly,1,no,1,less aggressive,4,4.25,male,21,0,employed,Georgia,1075
419,Reduced Enforcement,86,30,3,40,3,25,3,yes,1,50,monthly,1,yes,1,about same,5,3.25,male,30,1,employed,Texas,1076
247,Reduced Enforcement,86,80,1,80,2,100,3,no,2,95,rarely,1,no,4,more aggressive,5,2.5,female,46,1,unemployed,Carlifornia,1077
890,Increased Enforcement,86,40,4,20,3,140,5,yes,1,87,rarely,1,no,1,about same,6,2,female,29,1,employed,CA,1078
538,Reduced Enforcement,86,0,1,0,3,90,1,yes,1,N/A,daily,1,no,1,less aggressive,1,1.75,male,41,1,employed,Minnesota,1079
166,Increased Enforcement,86,70,3,50,3,100,4,yes,5,80,monthly,2,yes,1,about same,4,3.5,male,26,0,employed,PA,1080
487,Reduced Enforcement,86,86,2,86,2,50,2,yes,2,86,daily,2,yes,5,about same,5,4,male,18,0,employed,CA,1081
135,Reduced Enforcement,86,30,2,0,3,150,2,yes,2,75,weekly,1,no,1,about same,1,2,male,33,1,employed,Nebraska,1082
639,Reduced Enforcement,86,12,5,10,3,100,2,yes,2,75,rarely,1,no,1,less aggressive,5,1.25,male,42,1,employed,MISSOURI,1083
399,Increased Enforcement,86,20,2,80,2,75,4,yes,4,80,monthly,1,no,2,about same,6,2.25,female,25,1,employed,Georgia,1084
1188,Reduced Enforcement,86,10,2,90,1,500,4,yes,4,80,weekly,1,yes,2,more aggressive,1,1,female,22,1,employed,Oregon,1085
914,Reduced Enforcement,86,5,2,90,2,50,2,yes,3,80,daily,1,no,1,less aggressive,3,2,male,22,1,unemployed,Mississippi,1086
852,Reduced Enforcement,86,34,3,0,5,45,3,no,1,60,never,1,no,1,less aggressive,1,4.5,female,36,1,employed,Kentucky,1087
1061,Increased Enforcement,86,75,3,10,4,300,3,yes,2,75,weekly,1,no,1,about same,4,2.75,male,47,1,employed,Oklahoma,1088
583,Increased Enforcement,86,90,2,0,5,75,3,yes,2,70,daily,2,no,1,less aggressive,5,1,female,49,1,employed,Maryland,1089
1140,Reduced Enforcement,86,20,2,60,2,120,3,yes,3,75,daily,3,no,2,about same,5,1.25,male,33,0,employed,Iowa,1090
365,Reduced Enforcement,86,25,1,100,2,800,5,yes,1,60mph,rarely,1,no,1,less aggressive,1,2.75,female,28,1,,Oregon,1091
1192,Reduced Enforcement,86,50,3,0,5,125,2,yes,2,75,rarely,1,no,1,less aggressive,5,1.25,female,69,1,unemployed,Tennessee,1092
1056,Increased Enforcement,86,10,2,50,2,500,1,yes,4,80,monthly,1,no,2,more aggressive,5,1.5,male,33,0,employed,New York,1093
706,Reduced Enforcement,86,70,3,0,5,50,3,yes,1,70,weekly,2,no,1,about same,4,3,male,27,0,employed,Florida,1094
464,Increased Enforcement,86,50,3,75,2,150,3,yes,2,75,rarely,1,no,1,less aggressive,5,3,female,32,1,unemployed,Michigan,1095
1081,Reduced Enforcement,86,2,1,75,1,250,4,yes,2,45,daily,2,yes,4,more aggressive,5,4,female,38,1,employed,California,1096
115,Reduced Enforcement,86,10,3,86,2,300,3,yes,2,76,monthly,1,no,1,about same,5,1.5,female,35,1,employed,Tennessee,1097
923,Increased Enforcement,86,65,2,0,5,80,3,yes,1, ,rarely,1,no,1,less aggressive,5,1.25,female,36,1,employed,Oregon,1098
326,Reduced Enforcement,86,80,1,90,1,100,4,yes,3,40,weekly,4,yes,2,about same,4,2.25,male,40,1,employed,California,1099
1147,Reduced Enforcement,86,70,2,60,2,100,4,yes,2,68,weekly,2,no,2,less aggressive,5,3.5,male,30,0,employed,Wisconsin,1100
329,Increased Enforcement,86,25,3,90,1,70,2,yes,2,55,monthly,4,no,1,more aggressive,1,4,male,30,0,employed,New York,1101
332,Increased Enforcement,86,25,4,30,2,250,1,yes,3,78,monthly,1,no,1,less aggressive,4,2.5,male,57,1,employed,MA,1102
693,Reduced Enforcement,86,15,4,5,2,250,3,yes,4,77,rarely,1,no,1,about same,1,1,male,27,1,employed,Georgia,1103
1134,Increased Enforcement,86,25,2,60,2,150,3,yes,5,78,weekly,1,no,2,less aggressive,4,1.5,female,35,1,employed,Michigan,1104
870,Reduced Enforcement,86,3,2,45,2,250,5,yes,1, ,rarely,1,no,1,less aggressive,4,4.5,male,21,1,unemployed,Michigan,1105
976,Reduced Enforcement,86,30,3,40,2,1000,4,yes,2,80,monthly,1,no,1,about same,4,1,female,46,1,employed,California,1106
44,Increased Enforcement,86,50,3,60,2,70,3,yes,2,78,monthly,1,no,1,about same,4,2,female,39,0,employed,New Jersey,1107
99,Increased Enforcement,86,85,2,0,4,200,4,yes,2,72,monthly,1,no,1,less aggressive,5,2,male,38,1,employed,Minnesota,1108
129,Reduced Enforcement,86,70,2,70,2,70,3,yes,2,75,monthly,4,no,3,about same,5,2.5,male,49,1,employed,CA,1109
1031,Increased Enforcement,86,75,3,5,4,200,3,yes,1,68,monthly,1,no,1,less aggressive,4,1.5,female,40,1,employed,NC,1110
1100,Reduced Enforcement,86,20,3,10,4,150,3,yes,2,75,monthly,1,no,2,about same,4,3.5,male,42,1,employed,Arizona,1111
113,Increased Enforcement,86,50,1,0,5,250,1,yes,2,80,monthly,1,no,2,about same,5,1.5,male,27,0,employed,Florida,1112
1002,Increased Enforcement,86,86,3,86,3,1,4,yes,2,86,monthly,2,yes,3,about same,4,2.75,female,47,0,employed,VT,1113
918,Reduced Enforcement,86,50,3,40,3,150,1,yes,3,79,monthly,1,no,2,about same,4,3.25,female,33,1,employed,Indiana,1114
901,Increased Enforcement,86,50,3,30,2,225,3,yes,2,75,weekly,1,no,2,about same,5,1.75,male,35,1,employed,texas,1115
383,Reduced Enforcement,86,20,1,50,3,500,3,yes,2,70,weekly,2,yes,2,about same,4,3.5,male,28,1,employed,Pennsylvania,1116
207,Reduced Enforcement,86,20,4,0,3,250,1,yes,3,74,monthly,1,no,1,less aggressive,4,1.5,female,32,1,unemployed,Tennessee,1117
1014,Increased Enforcement,86,86,2,86,2,50,3,yes,2,80,weekly,2,yes,3,about same,5,3.5,female,32,0,employed,Pennsylvania,1118
1172,Reduced Enforcement,86,87,1,87,1,65,,yes,3,65,weekly,4,yes,5,more aggressive,1,1.5,male,32,0,employed,Florida,1119
265,Increased Enforcement,86,10,6,0,4,200,2,yes,3,73,monthly,1,yes,1,less aggressive,5,3.25,female,48,1,unemployed,Florida,1120
448,Increased Enforcement,86,75,1,0,5,300,3,yes,3,70,rarely,1,no,1,less aggressive,5,1.75,male,66,1,employed,FL,1121
31,Reduced Enforcement,86,60,3,0,4,200,2,yes,2,78,monthly,1,no,2,more aggressive,5,1.25,female,30,1,unemployed,Florida,1122
822,Increased Enforcement,86,20,2,70,2,70,3,yes,2,50,monthly,3,no,2,less aggressive,4,1.75,female,30,0,employed,Maryland,1123
260,Reduced Enforcement,86,100,1,100,1,65,4,yes,1,50,weekly,1,yes,5,more aggressive,1,4.5,male,45,0,employed,Pennsylvania,1124
158,Increased Enforcement,86,60,5,10,3,120,1,yes,2,10,monthly,1,no,1,less aggressive,5,2.25,male,60,1,unemployed,Pennsylvania,1125
253,Reduced Enforcement,86,40,6,75,3,200,3,yes,3,75,weekly,1,no,1,about same,5,1.75,male,35,0,employed,Texas,1126
790,Reduced Enforcement,86,8,3,25,4,100,4,yes,1,75,rarely,1,no,2,about same,4,1.5,female,52,1,employed,South Carolina,1127
360,Increased Enforcement,86,70,2,70,2,200,4,yes,2,13,weekly,2,yes,4,about same,4,2.75,female,61,1,employed,Mi,1128
79,Reduced Enforcement,86,60,3,75,2,5000,4,yes,3,16,monthly,3,no,3,about same,5,4,male,26,0,employed,Washington,1129
924,Increased Enforcement,86,60,3,50,3,200,3,yes,2,50,rarely,1,no,2,about same,1,2,male,49,1,employed,west virginia,1130
421,Reduced Enforcement,86,5,2,0,3,300,3,yes,1,5,weekly,1,no,1,less aggressive,5,2.5,male,50,1,employed,Texas,1131
511,Reduced Enforcement,86,5,1,90,1,250,2,yes,2,8,weekly,1,yes,1,less aggressive,4,1.25,male,47,1,employed,North Carolina,1132
302,Reduced Enforcement,86,10,3,0,2,300,4,yes,3,75,weekly,1,no,,less aggressive,5,1.5,male,82,1,employed,New Jersey,1133
469,Increased Enforcement,86,60,3,10,5,100,2,yes,1,0,rarely,1,yes,1,less aggressive,1,1.75,male,66,1,employed,New York,1134
231,Increased Enforcement,86,15,3,20,2,175,3,yes,4,80,rarely,1,no,2,more aggressive,4,3,female,32,1,unemployed,Florida,1135
46,Reduced Enforcement,86,70,1,86,1,45,5,yes,1,79,daily,2,yes,3,less aggressive,4,1.5,male,27,0,employed,California,1136
1049,Increased Enforcement,86,40,4,60,2,150,3,yes,4,75,monthly,1,no,2,about same,5,3.25,male,21,0,employed,Texas,1137
331,Reduced Enforcement,86,50,1,0,4,100,5,yes,1,75,rarely,1,no,1,less aggressive,5,2.75,female,58,1,employed,Missouri,1138
909,Reduced Enforcement,86,5,1,85,1,200,3,yes,4,80,weekly,1,no,2,about same,1,3.25,male,23,0,unemployed,California,1139
965,Reduced Enforcement,86,25,6,0,4,200,5,yes,2,80,weekly,1,no,1,less aggressive,1,1,male,21,0,unemployed,Georgia,1140
669,Reduced Enforcement,86,50,2,40,4,500,2,yes,2,120,daily,3,no,2,more aggressive,5,2.5,male,40,0,employed,Washington DC,1141
210,Reduced Enforcement,86,86,2,86,2,500,3,yes,2,60,weekly,3,yes,4,about same,5,4,male,42,1,employed,USA,1142
414,Reduced Enforcement,86,60,2,50,2,35,3,yes,2,65,monthly,1,no,1,about same,1,3.25,male,56,1,employed,california,1143
16,Increased Enforcement,86,86,1,86,2,1,1,yes,1,100,daily,1,yes,5,more aggressive,4,3,female,34,0,employed,America,1144
972,Reduced Enforcement,86,25,4,3,4,175,3,yes,1,72,monthly,1,no,1,less aggressive,1,1.6666666,female,33,1,employed,South Carolina,1145
1202,Reduced Enforcement,86,55,4,55,2,20,3,yes,2,85,weekly,2,yes,4,about same,6,2.25,male,35,0,employed,nevada,1146
554,Increased Enforcement,86,30,3,50,4,150,3,yes,2,78,daily,1,no,2,less aggressive,6,2.25,female,36,1,employed,West Virginia,1147
283,Increased Enforcement,86,10,2,0,2,450,3,yes,4,75,monthly,2,no,1,about same,1,1.75,female,45,1,employed,Florida,1148
1092,Increased Enforcement,86,30,3,10,2,100,4,yes,2,80,rarely,1,yes,1,more aggressive,4,2,female,19,0,unemployed,Pennsylvania,1149
809,Increased Enforcement,86,20,3,10,4,200,3,yes,2,78,monthly,1,no,1,less aggressive,4,4,female,41,0,unemployed,Georgia,1150
702,Increased Enforcement,86,65,2,80,2,150,2,yes,4,80,daily,1,yes,1,about same,1,1.75,female,42,1,employed,Texas,1151
653,Increased Enforcement,86,15,3,15,4,125,4,yes,4,80,daily,2,no,2,less aggressive,5,1.5,female,35,1,employed,Louisiana,1152
154,Increased Enforcement,86,40,3,40,3,200,5,yes,2,75,rarely,1,no,2,less aggressive,4,1.75,female,42,1,unemployed,North Carolina,1153
1047,Reduced Enforcement,86,30,4,5,3,500,4,yes,2,75,weekly,1,no,2,less aggressive,1,2,male,20,1,employed,North Carolina,1154
1004,Reduced Enforcement,86,5,3,2,4,400,3,yes,2,75,weekly,1,no,1,about same,5,2,female,44,1,employed,California,1155
843,Increased Enforcement,86,42,3,30,3,350,3,yes,2,75,weekly,1,no,2,less aggressive,4,3.5,male,29,0,employed,California,1156
73,Increased Enforcement,86,20,2,10,4,150,2,yes,2,75,weekly,1,no,1,less aggressive,1,1.25,male,39,1,employed,Washington,1157
666,Reduced Enforcement,86,85,2,20,2,275,4,yes,5,65,weekly,1,no,1,about same,4,1.75,male,68,1,employed,Georgia,1158
741,Reduced Enforcement,86,10,3,100,2,400,3,yes,4,76,weekly,1,no,1,more aggressive,5,2,male,41,1,employed,Texas,1159
239,Reduced Enforcement,86,5,2,0,4,750,4,yes,1,70,monthly,1,no,1,less aggressive,5,2,female,31,1,employed,CA,1160
133,Increased Enforcement,86,40,3,50,2,90,3,yes,2,80,daily,1,no,1,about same,5,3.5,female,35,1,employed,California,1161
1119,Increased Enforcement,86,50,1,0,4,150,5,yes,2,75,weekly,1,yes,1,about same,6,1,female,24,1,employed,Pennsylvania,1162
8,Reduced Enforcement,86,85,2,0,4,300,5,yes,3,5,weekly,2,yes,2,about same,4,2.5,male,25,1,employed,Texas,1163
502,Reduced Enforcement,86,25,3,50,3,75,1,yes,4,75,monthly,1,no,2,about same,5,1.5,male,65,1,unemployed,Illinois,1164
1066,Increased Enforcement,86,25,3,75,3,200,4,yes,4,80,weekly,1,no,1,about same,5,2.75,female,54,1,employed,Florida,1165
116,Increased Enforcement,86,40,5,30,3,300,3,yes,2,75,daily,1,no,1,less aggressive,1,2.5,female,28,0,unemployed,California,1166
110,Reduced Enforcement,86,56,3,45,3,32,4,yes,2,250,weekly,2,yes,3,about same,4,2.25,female,40,0,employed,california,1167
312,Reduced Enforcement,86,3,2,90,1,60,3,yes,3,80,weekly,1,no,2,about same,4,1.75,male,25,0,unemployed,Florida,1168
398,Increased Enforcement,86,90,3,70,4,150,4,yes,2,50,rarely,4,yes,2,about same,5,2.5,male,43,0,employed,WISCONSIN,1169
1017,Reduced Enforcement,86,35,1,0,5,200,1,yes,1, ,daily,1,no,1,less aggressive,1,1,male,52,1,employed,Missouri,1170
313,Reduced Enforcement,86,20,5,0,4,180,4,yes,2,74,monthly,1,no,1,about same,5,1.75,female,47,1,unemployed,Missouri,1171
637,Increased Enforcement,86,55,3,0,5,75,5,yes,1, ,weekly,1,no,1,less aggressive,5,4.5,female,30,1,employed,MA,1172
887,Reduced Enforcement,86,70,1,60,2,50,3,yes,2,30,daily,1,no,1,about same,1,3.75,male,30,0,employed,Nebraska,1173
981,Increased Enforcement,86,70,3,40,4,100,4,yes,2,75,daily,1,yes,2,less aggressive,5,1.5,male,42,1,employed,SC,1174
408,Increased Enforcement,86,86,2,86,2,25,3,yes,2,16,weekly,2,yes,4,about same,1,1.5,female,24,0,employed,america,1175
97,Reduced Enforcement,86,80,1,80,2,85,2,no,4,80,monthly,3,yes,4,about same,4,4,male,,1,employed,Florida,1176
90,Reduced Enforcement,86,30,3,0,5,300,3,yes,1, ,rarely,1,no,1,less aggressive,1,1.5,female,28,0,employed,OH,1177
95,Increased Enforcement,86,40,3,50,2,100,3,yes,2,80,weekly,1,no,2,about same,4,3.25,male,25,0,unemployed,PA,1178
564,Reduced Enforcement,86,65,3,30,4,75,4,yes,2,80,rarely,3,no,3,about same,3,1,female,25,0,employed,Maryland,1179
739,Reduced Enforcement,86,55,1,67,4,150,4,yes,3,60,monthly,3,yes,4,about same,5,3.75,female,29,1,employed,kensas,1180
925,Reduced Enforcement,86,10,3,50,2,100,2,yes,2,65,rarely,1,no,1,about same,5,3.5,male,35,1,unemployed,Ohio,1181
274,Reduced Enforcement,86,86,1,90,2,20,1,yes,2,60,weekly,3,yes,4,about same,1,3.25,female,34,0,employed,Indiana,1182
276,Increased Enforcement,86,70,3,15,2,80,1,yes,3,75,daily,3,no,1,less aggressive,4,3,female,34,1,employed,new york,1183
956,Reduced Enforcement,86,0,1,0,3,250,2,yes,4,75,monthly,2,no,1,about same,4,2.25,male,56,1,unemployed,california,1184
372,Increased Enforcement,86,10,1,80,4,180,4,yes,4,75,monthly,1,yes,2,more aggressive,1,2.25,female,25,1,employed,MA,1185
182,Reduced Enforcement,86,90,2,0,4,1000,3,yes,1,70,monthly,2,yes,2,less aggressive,5,3.75,male,32,0,unemployed,CALIFORNIA,1186
17,Increased Enforcement,86,75,3,0,5,225,1,yes,2,71,rarely,1,no,1,less aggressive,4,1.5,male,34,1,employed,MICHIGAN,1187
910,Increased Enforcement,86,70,4,0,4,100,2,yes,2,75,daily,2,no,1,about same,4,1.75,male,59,1,employed,Rhode Island,1188
908,Reduced Enforcement,86,2,2,65,2,300,3,yes,2,75,weekly,1,no,1,less aggressive,4,2,male,25,1,employed,New Jersey,1189
67,Reduced Enforcement,86,50,3,30,2,400,2,yes,3,75,weekly,2,yes,2,less aggressive,1,2.5,female,24,1,employed,Texas,1190
36,Increased Enforcement,86,80,2,80,4,1000,4,yes,1,70,weekly,1,no,1,about same,4,2,male,32,0,employed,california,1191
996,Increased Enforcement,86,40,2,0,3,70,3,yes,2,80,weekly,3,no,2,less aggressive,1,3,female,27,0,employed,IL,1192
47,Increased Enforcement,86,10,3,0,4,200,1,yes,2,75,monthly,1,no,1,less aggressive,5,1.25,male,72,1,unemployed,New York,1193
390,Reduced Enforcement,86,5,2,35,2,160,5,no,1, ,never,1,no,1,about same,5,2.25,female,35,1,employed,texas,1194
1141,Increased Enforcement,86,30,3,100,4,200,4,yes,4,75,weekly,1,no,2,about same,5,2,male,38,1,unemployed,Texas,1195
176,Increased Enforcement,86,87,1,87,1,1,5,yes,4,86,daily,2,yes,5,about same,5,4.5,male,40,0,employed,Florida,1196
1027,Reduced Enforcement,86,40,2,30,4,275,3,yes,5,78,monthly,1,no,2,more aggressive,4,3,male,35,1,employed,Wisconsin,1197
1099,Reduced Enforcement,86,7,5,0,4,135,1,yes,1, ,rarely,1,no,1,less aggressive,1,1.5,male,35,1,employed,pennsylvania,1198
881,Increased Enforcement,86,80,2,0,4,80,3,yes,2,75,daily,1,no,1,less aggressive,4,2.25,male,59,1,employed,Virginia,1199
952,Reduced Enforcement,86,20,1,35,4,300,4,yes,3,75,weekly,1,no,1,less aggressive,5,4.25,female,72,1,unemployed,Mississippi,1200
978,Reduced Enforcement,86,25,3,0,4,225,5,yes,2,77,weekly,1,no,3,about same,6,5,female,45,1,unemployed,Pa,1201
322,Increased Enforcement,86,,4,50,2,2,2,yes,2, MPH,daily,2,yes,5,about same,4,2.5,male,55,0,employed,california,1202
351,Reduced Enforcement,86,70,2,60,2,1000,3,yes,2,50,weekly,3,no,1,about same,1,4,male,30,0,employed,California,1203
561,Reduced Enforcement,86,2,2,60,2,500,3,yes,3,80,rarely,3,no,1,less aggressive,5,1.75,male,30,0,employed,DC,1204
907,Reduced Enforcement,86,50,2,100,2,50,3,yes,1,500,daily,3,yes,5,about same,6,4.25,male,36,0,employed,MD,1205
18,Increased Enforcement,86,20,3,68,2,250,3,yes,4,80,monthly,1,yes,2,less aggressive,5,3,female,26,1,employed,Florida,1206
216,Reduced Enforcement,86,1,3,95,1,105,3,yes,2,80,weekly,1,no,1,more aggressive,5,1.25,male,46,1,employed,Utah,1207
913,Increased Enforcement,86,50,3,100,2,150,2,yes,4,80,weekly,1,no,2,about same,5,2,female,22,0,employed,Georgia,1208
